episode,reward,loss,epsilon,steps,duration_sec,ma_reward_50
0,-979.66946,0.03962850330693703,0.00998645168764533,742,7.465472936630249,-979.66946
1,-980.89168,0.9434295086647874,0.00998645168764533,649,5.555968999862671,-980.2805699999999
2,12.011840000000003,1.5208531273428327,0.00998645168764533,648,6.443575859069824,-649.5164333333333
3,-995.30224,0.3758293824715333,0.00998645168764533,225,1.8774306774139404,-735.962885
4,-977.9000799999999,1.2072050332009954,0.00998645168764533,649,5.408657073974609,-784.350324
5,-979.8738999999999,1.6276147172103552,0.00998645168764533,547,4.558114051818848,-816.9375866666666
6,-992.52648,1.8894946017517307,0.00998645168764533,193,1.6044988632202148,-842.0217142857143
7,-964.5576,1.2930353363240972,0.00998645168764533,569,5.934941053390503,-857.3387
8,-977.91454,1.780613738701293,0.00998645168764533,758,6.459450006484985,-870.7360155555556
9,-994.3389599999999,1.391221332509001,0.00998645168764533,481,4.100712776184082,-883.0963099999999
10,-970.3492,1.3505368195180187,0.00998645168764533,697,5.933175086975098,-891.0283909090908
11,10.36104,1.5568796396677498,0.00998645168764533,960,8.163067817687988,-815.912605
12,-982.21272,1.311922374076906,0.00998645168764533,657,5.5934882164001465,-828.7049215384615
13,-983.03562,0.9203776861567621,0.00998645168764533,699,5.943680047988892,-839.7285428571429
14,-975.5936999999999,1.1822514622653122,0.00998645168764533,798,6.796363115310669,-848.78622
15,-7.071200000000006,1.595851517434182,0.00998645168764533,448,3.78951096534729,-796.17903125
16,-980.38676,1.288432783882241,0.00998645168764533,669,5.687696933746338,-807.01478
17,-993.82776,1.3731115016881288,0.00998645168764533,209,1.7723660469055176,-817.3932788888889
18,-993.91652,1.4209799873336555,0.00998645168764533,213,1.813331127166748,-826.6839757894737
19,-996.65136,1.7542356345979786,0.00998645168764533,289,2.4567959308624268,-835.1823449999999
20,-978.67196,1.936046201186427,0.00998645168764533,540,4.583470821380615,-842.0151838095238
21,-985.73692,1.412179554482141,0.00998645168764533,124,1.045729160308838,-848.5479899999999
22,-7.071200000000006,1.6316118746908614,0.00998645168764533,448,3.795153856277466,-811.9620426086957
23,13.109919999999985,1.534358224226668,0.00998645168764533,736,6.246827125549316,-777.5840441666666
24,-7.071200000000006,1.213832785372298,0.00998645168764533,448,3.7999799251556396,-746.7635304
25,-7.071200000000006,0.9692874954624651,0.00998645168764533,448,3.820380210876465,-718.3138253846154
26,-979.83714,1.2756414687670137,0.00998645168764533,651,5.516180992126465,-727.999874074074
27,7.684800000000023,1.4504306389592265,0.00998645168764533,856,8.404528141021729,-701.7254214285714
28,-977.5233,1.3968238026553732,0.00998645168764533,639,5.328418731689453,-711.2356931034483
29,10.655040000000001,0.9724273395814849,0.00998645168764533,712,5.944697856903076,-687.1726686666666
30,-980.9054199999999,0.9315946570467281,0.00998645168764533,243,2.030855894088745,-696.6479187096774
31,-977.94192,1.337070305470967,0.00998645168764533,657,5.471402883529663,-705.43835625
32,-975.03142,1.1006380187738936,0.00998645168764533,671,5.622020721435547,-713.607843030303
33,9.648879999999988,1.4216341275631053,0.00998645168764533,1088,9.06572413444519,-692.3355864705882
34,-986.98578,0.9104252132955715,0.00998645168764533,283,2.3699049949645996,-700.7541634285715
35,-989.52986,1.2618256052933046,0.00998645168764533,203,1.7066123485565186,-708.7757105555555
36,-992.77296,1.0606640900053983,0.00998645168764533,257,2.1401872634887695,-716.4513118918918
37,-981.0254600000001,1.2059910220184153,0.00998645168764533,651,5.4310619831085205,-723.4137894736841
38,-982.9326,1.2029252701944357,0.00998645168764533,293,2.4411652088165283,-730.0681179487179
39,-997.8970999999999,1.4930336883363242,0.00998645168764533,299,2.4940459728240967,-736.7638425
40,-1000.72552,1.49115101538913,0.00998645168764533,385,3.288861036300659,-743.2019321951219
41,-981.80918,1.2701422433021186,0.00998645168764533,742,6.184225082397461,-748.8830571428572
