episode,reward,loss,epsilon,steps,duration_sec,ma_reward_50
0,-0.6939199999999834,0.4334262257704399,0.995,1192,10.392491817474365,-0.6939199999999834
1,-991.13526,0.021748618352317943,0.990025,399,3.443329095840454,-495.91459
2,-990.90628,0.603321789062899,0.985074875,188,1.599898099899292,-660.91182
3,-997.34908,1.1948438041250815,0.9801495006250001,253,2.1405510902404785,-745.021135
4,-1002.11146,1.9270196430394333,0.9752487531218751,303,2.542448043823242,-796.4392
5,-2.4980000000000033,1.4797561579924732,0.9703725093562657,824,6.952363014221191,-664.1156666666667
6,-993.03424,1.1509163728348157,0.9655206468094844,193,1.6369240283966064,-711.1040342857143
7,-998.29724,2.1785503288891106,0.960693043575437,253,2.1269690990448,-747.003185
8,-992.36456,1.3633061431584497,0.9558895783575597,209,1.7680809497833252,-774.26556
9,-10.709919999999997,1.3681091308969815,0.9511101304657719,1528,12.909340143203735,-697.909996
10,-997.24396,1.0275166480156082,0.946354579813443,341,2.8749890327453613,-725.1221745454545
11,-13.502400000000009,1.3432827564189465,0.9416228069143757,1376,11.671370029449463,-665.8205266666666
12,-998.73352,1.1925321933006248,0.9369146928798039,225,1.9041321277618408,-691.4292184615385
13,-993.6179199999999,1.0926507945408002,0.9322301194154049,217,1.8472540378570557,-713.0141257142857
14,-990.5172,1.3723098828122737,0.9275689688183278,1609,13.61722707748413,-731.5143306666666
15,-991.04912,1.389521335097213,0.9229311239742362,193,1.621877908706665,-747.7352549999999
16,-995.11964,1.4405332687234051,0.918316468354365,197,1.6485610008239746,-762.2872776470588
17,-18.924320000000005,1.352592229903855,0.9137248860125932,2472,20.96340298652649,-720.9893355555555
18,-994.09924,0.8059131882489106,0.9091562615825302,197,1.659195899963379,-735.3635410526316
19,-998.93954,0.67500811712834,0.9046104802746175,330,2.7936298847198486,-748.5423410000001
20,-13.880880000000001,1.0056873323646802,0.9000874278732445,2216,18.81268811225891,-713.5584619047619
21,-993.54448,0.8748845758278959,0.8955869907338783,217,1.8239500522613525,-726.2850990909091
22,-995.95388,0.6734251961430439,0.8911090557802088,236,2.0054988861083984,-738.0098286956522
23,-4.0228,0.9875801823544652,0.8866535105013078,1040,8.850088834762573,-707.4270358333333
24,-997.00324,0.9990680237252129,0.8822202429488013,332,2.8056640625,-719.010084
25,-5.187039999999986,0.9137802204850232,0.8778091417340573,1056,8.985939025878906,-691.5553515384615
26,-993.3926399999999,0.9090082343931212,0.8734200960253871,209,1.7634408473968506,-702.7345103703703
27,-989.63068,1.2890655635134447,0.8690529955452602,269,2.272914171218872,-712.9808021428571
28,-5.974079999999981,0.7972011627719187,0.8647077305675338,2704,22.9714298248291,-688.6012599999999
29,-0.5403199999999648,0.7636833380068393,0.8603841919146962,2640,22.298262119293213,-665.6658953333333
30,-990.86162,0.4305219982288157,0.8560822709551227,375,3.1639862060546875,-676.15608
31,-999.1901999999999,0.6552769271330839,0.851801859600347,341,2.877927303314209,-686.25089625
32,-993.7870800000001,0.8038496987462138,0.8475428503023453,277,2.3297243118286133,-695.5701745454546
33,-7.413919999999999,0.6520830362436659,0.8433051360508336,1520,12.873669862747192,-675.3302847058824
34,-994.92364,0.38474096554319226,0.8390886103705794,380,3.211627721786499,-684.4615234285715
35,-992.29106,0.9991168198995761,0.8348931673187264,159,1.3400321006774902,-693.012343888889
36,-991.92164,0.6802460900430464,0.8307187014821328,188,1.5793819427490234,-701.0909735135135
37,-995.8143399999999,0.7426548009065503,0.8265651079747222,322,2.733360767364502,-708.8468515789473
38,-983.48404,0.8991939171120086,0.8224322824348486,548,4.647312879562378,-715.8888307692307
39,-976.32128,0.8387298636969387,0.8183201210226743,1633,14.708842039108276,-722.399642
40,-998.75558,0.7558967011188749,0.8142285204175609,274,2.3617117404937744,-729.1400307317073
41,-985.3794399999999,1.2735680685052087,0.810157377815473,497,4.259838104248047,-735.240969047619
42,-982.55464,1.2225113532566205,0.8061065909263957,985,8.35486626625061,-740.9924497674418
43,-998.1945999999999,1.291018032338185,0.8020760579717637,245,2.0738110542297363,-746.8379531818181
44,-988.5076,0.7899863679743225,0.798065677681905,121,1.0147180557250977,-752.2083897777778
45,-989.7245,1.3390166395227425,0.7940753492934954,130,1.0914058685302734,-757.3717834782608
46,-998.35988,1.6216851537543342,0.7901049725470279,253,2.13118314743042,-762.4991897872341
47,-992.85984,1.4198385096539303,0.7861544476842928,1369,11.607182025909424,-767.29837
48,-5.73136,1.480769077726697,0.7822236754458713,1088,9.232279062271118,-751.7561861224489
49,-981.49208,1.3934381161221752,0.778312557068642,601,5.125155925750732,-756.350904
50,-997.7877199999999,1.3079250208300361,0.7744209942832988,605,5.074889183044434,-776.2927800000001
51,-992.99704,1.8785503599117148,0.7705488893118823,193,1.6276750564575195,-776.3300156
52,-995.16796,2.3132113873464415,0.7666961448653229,245,2.0572540760040283,-776.4152492
53,-985.5255199999999,1.7261560225313262,0.7628626641409962,649,5.478579998016357,-776.178778
54,-992.11044,2.743347165862336,0.7590483508202912,149,1.2560491561889648,-775.9787576
55,-991.29298,2.2756085952512524,0.7552531090661897,159,1.3387188911437988,-795.7546571999999
56,-981.2111199999999,1.854113259230825,0.7514768435208588,825,6.970306158065796,-795.5181948000001
57,-992.00472,1.2316486714057953,0.7477194593032545,193,1.633531093597412,-795.3923444
58,-992.1066,0.7505317895232556,0.7439808620067382,149,1.2570810317993164,-795.3871852
59,-989.5803999999999,2.0122752135436595,0.7402609576967045,1409,11.953657150268555,-814.9645948000001
60,4.722880000000039,1.8075648063105345,0.736559652908221,1736,14.718690156936646,-794.925258
61,-985.469,1.2605398818711437,0.7328768546436799,452,3.8422160148620605,-814.36459
62,-989.90508,2.0106332964843454,0.7292124703704616,188,1.599708080291748,-814.1880212
63,-995.54328,1.8159149496693783,0.7255664080186093,217,1.826901912689209,-814.2265284
64,-992.2949,1.0974993182524875,0.7219385759785162,159,1.3538289070129395,-814.2620823999999
65,-1003.5822199999999,1.6600723553769698,0.7183288830986236,2814,23.854827165603638,-814.5127444
66,-993.60696,1.547572225716211,0.7147372386831305,265,2.223177909851074,-814.4824907999999
67,-996.93704,1.5167679171014936,0.7111635524897149,281,2.378830909729004,-834.0427451999999
68,-986.2475,1.2807913358834184,0.7076077347272662,494,4.17677640914917,-833.8857104
69,-997.52192,2.030369674519224,0.7040696960536299,217,1.8311359882354736,-833.857358
70,-991.09892,1.4834849150310703,0.7005493475733617,149,1.256885051727295,-853.4017187999999
71,-990.55,1.3126613078011233,0.697046600835495,217,1.8242912292480469,-853.3418291999999
72,-980.20816,1.5840745699114587,0.6935613678313175,777,6.558186054229736,-853.0269148
73,-991.50368,2.822704292817711,0.6900935609921609,217,1.830237865447998,-872.7765324
74,-990.698,1.543956627337676,0.6866430931872001,225,1.9070289134979248,-872.6504276
75,-994.0328,2.118767398282876,0.6832098777212641,193,1.6360440254211426,-892.4273428
76,-992.4798999999999,1.4396685382372505,0.6797938283326578,351,2.9708499908447266,-892.409088
77,-975.72624,1.7294744216814533,0.6763948591909945,985,8.387778043746948,-892.1309991999999
78,-990.92428,2.0104351731938648,0.6730128848950395,188,1.5785338878631592,-911.8300032
79,-982.67824,1.7297100857710985,0.6696478204705644,985,8.32562804222107,-931.4727615999999
80,-990.1062,1.8400462972718825,0.6662995813682115,197,1.6609559059143066,-931.4576531999999
81,11.984400000000004,2.0337121135502376,0.6629680834613705,1472,12.450029134750366,-911.2341611999999
82,-991.05296,1.6351553361532352,0.6596532430440636,193,1.6332378387451172,-911.1794788
83,-992.29802,1.8849931367930703,0.6563549768288433,159,1.3463597297668457,-930.8771608
84,-993.03352,1.7165346746489771,0.653073201944699,193,1.6275501251220703,-930.8393583999999
85,-990.53216,1.9599463586149926,0.6498078359349755,169,1.430129051208496,-930.8041804000001
86,0.8577600000000105,1.8775937936542706,0.6465587967553006,1336,11.298473358154297,-910.9485923999999
87,-17.37944,1.7083742042129528,0.6433260027715241,2920,24.712321043014526,-891.3798944
88,-985.2325599999999,1.0658847797979487,0.6401093727576664,729,6.185077905654907,-891.4148647999999
89,13.780640000000187,0.9092949946704078,0.6369088258938781,2568,21.71915292739868,-871.6128263999999
90,-987.11464,0.5889401761429385,0.6337242817644086,625,5.2605650424957275,-871.3800076
91,-998.38298,0.582036336781703,0.6305556603555866,303,2.552957057952881,-871.6400783999999
92,-990.9182,0.2389462630181307,0.6274028820538087,140,1.193507194519043,-871.8073496000001
93,-996.1717199999999,0.4274034139565725,0.6242658676435396,341,2.8847579956054688,-871.766892
94,-988.03968,0.8999255111792583,0.6211445383053219,953,8.137818098068237,-871.7575336
95,-994.76688,0.5698507350450381,0.6180388156137953,225,1.9325637817382812,-871.8583812
96,-991.99704,0.41854638988791526,0.6149486215357263,193,1.622361660003662,-871.7311244
97,-999.36794,0.4598189927627627,0.6118738784280476,351,2.9729528427124023,-871.8612863999999
98,-989.42682,0.8895872934823731,0.6088145090359074,446,3.750009059906006,-891.5351956
99,-980.88056,1.1983987089664143,0.6057704364907278,1241,10.795225858688354,-891.5229652
100,-994.04304,1.1332338759745524,0.6027415843082742,433,3.9767048358917236,-891.4480715999999
101,-994.39072,1.359353169194494,0.5997278763867329,209,1.9247748851776123,-891.4759452
102,-991.09964,1.1713616810707788,0.5967292370047992,149,1.3647141456604004,-891.3945788
103,-974.21158,1.2430892949693426,0.5937455908197752,586,5.439052104949951,-891.1683
104,-1.4483199999999972,1.6497860808573381,0.5907768628656763,976,9.009963035583496,-871.3550576
105,-10.674079999999982,1.6109985494750636,0.5878229785513479,2664,24.656675815582275,-851.7426796
106,-998.12812,1.4179654703418516,0.5848838636585911,245,2.2496321201324463,-852.0810196
107,-991.09892,2.1132475678002676,0.5819594443402982,149,1.3841469287872314,-852.0629036
108,-988.50568,2.209669328481344,0.5790496471185967,121,1.1206169128417969,-851.9908852000001
109,-988.29986,2.6885497960102587,0.5761543988830038,111,1.026508092880249,-851.9652743999999
110,-991.1054,2.113262942534303,0.5732736268885887,149,1.3924369812011719,-871.8818399999999
111,-983.5376,1.4576601412279488,0.5704072587541458,553,5.120395660400391,-871.8432119999999
112,-2.2602399999999974,1.7580536581250221,0.567555222460375,888,8.17461085319519,-852.0903152000001
113,-988.5076,2.084009987280958,0.5647174463480732,121,1.115732192993164,-851.9496016
114,-990.92012,1.1324953445466235,0.5618938591163328,140,1.298192024230957,-851.9221059999999
115,-997.7483599999999,1.692972530781259,0.5590843898207511,317,2.942263126373291,-851.8054288
116,-979.6003599999999,1.5243422301588823,0.5562889678716474,653,6.0542919635772705,-851.5252968
117,-980.18792,1.8389316767001262,0.5535075230322891,729,6.734062910079956,-851.1903143999999
118,-993.29418,1.7867004598048661,0.5507399854171277,159,1.475512981414795,-851.3312480000001
119,-980.21376,1.2106888720085562,0.547986285490042,825,7.620552062988281,-850.9850848000001
120,-985.33368,1.374447251434343,0.5452463540625918,1209,11.162077188491821,-850.86978
121,-988.50568,1.3075529358980884,0.5425201222922789,121,1.0924479961395264,-850.8288936
122,-981.1401999999999,1.3890843318235098,0.5398075216808175,581,5.351941108703613,-850.8475344
123,-992.10468,1.6954311284489754,0.5371084840724134,149,1.3794398307800293,-850.8595543999999
124,-989.3801599999999,2.110309618017213,0.5344229416520513,209,1.9335410594940186,-850.8331976
125,-977.07316,1.5534956911209457,0.531750826943791,580,5.378690719604492,-850.4940048
126,-8.024720000000006,1.4065303386680652,0.5290920728090721,664,6.1341869831085205,-830.8049012
127,-996.3245,1.829760176629044,0.5264466124450268,207,1.9181749820709229,-831.2168664
128,-998.38094,1.6692628747485456,0.5238143793828016,303,2.8035900592803955,-831.3659995999999
129,-4.414000000000003,2.4229970416779487,0.5211953074858876,1040,9.610642910003662,-811.8007148
130,-992.91516,2.1808735611600842,0.5185893309484582,188,1.733208179473877,-811.856894
131,-972.5292,1.8033175756880742,0.5159963842937159,841,7.716263771057129,-831.547166
132,-994.11004,1.7624521023064361,0.5134164023722473,197,1.8363990783691406,-831.6083076
133,-993.10428,1.7604637091618873,0.510849320360386,341,3.1492371559143066,-831.6244327999999
134,-993.92404,1.7644710635761434,0.5082950737585841,188,1.7554781436920166,-831.6422431999999
135,-988.1018,1.2787407452424975,0.5057535983897912,149,1.3735511302947998,-831.593636
136,-992.54368,2.607292668218862,0.5032248303978422,169,1.5471742153167725,-851.4616648
137,10.657680000000052,1.8276627283799607,0.500708706245853,2584,23.835598945617676,-850.9009224
138,-967.4327999999999,1.8130148576797136,0.4982051627146237,792,7.339349031448364,-850.5449272
139,-976.7561,1.4245145933856986,0.49571413690105054,567,5.167322874069214,-870.355662
140,11.779600000000038,1.4707794448499978,0.4932355662165453,1432,13.00776219367981,-850.3777772
141,-971.52248,1.0735024438520901,0.4907693883854626,697,6.426545143127441,-849.8405671999999
142,-989.7245,0.9788988728613521,0.4883155414435353,130,1.2014451026916504,-849.8166932
143,-988.50568,1.0518880384581641,0.4858739637363176,121,1.1212127208709717,-849.6633724
144,-971.97736,1.2447623596943915,0.483444593917636,625,5.796703100204468,-849.342126
145,-993.93436,1.0991305126845738,0.4810273709480478,188,1.7189266681671143,-849.3254755999999
146,-989.73026,1.221416980952311,0.47862223409330756,130,1.1965208053588867,-849.28014
147,-995.94044,1.8071561503733145,0.47622912292284103,236,2.1985690593719482,-849.21159
148,9.179680000000008,1.4592814609544196,0.4738479773082268,1032,9.515429735183716,-829.23946
149,-973.90548,1.686725300540936,0.47147873742168567,572,5.26444411277771,-829.0999584
150,0.9718399999999905,1.0948502674228204,0.46912134373457726,1032,9.493528127670288,-809.1996608
151,10.06928000000002,0.7589979828668335,0.46677573701590436,888,8.167017936706543,-789.1104608
152,4.630800000000022,0.9351177986712477,0.46444185833082485,768,7.074528932571411,-769.1958520000001
153,-965.2685799999999,0.8394019939903393,0.46211964903917074,783,7.262912034988403,-769.0169920000001
154,-9.187359999999988,1.0370509979481555,0.4598090507939749,1368,12.666953086853027,-769.1717728
155,-976.87344,1.0091113876215851,0.457510005540005,569,5.253041982650757,-788.49576
